# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Sun Aug  2 21:14:37 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 8.90000 2.3002872467 2.5794161420    2.299  2.014  3.6724  2.427    3  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.940e-01 2.906e-01 1.774e-03 2.063e-03 6.409e-03 -1.000 1.539e-02 -0.265 2.141 1.190 0.133 -0.482 -0.975 -1.702 -2.281 -2.364
0.0152 0.01508 8.90000 2.3005621433 2.5794246111    2.299  2.055  3.6696  2.375    3  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.905e-01 2.941e-01 1.754e-03 2.147e-03 6.342e-03 -1.000 1.537e-02 -0.367 2.112 1.121 0.048 -0.577 -1.076 -1.814 -2.401 -2.485
0.0152 0.01508 8.90000 2.3008360863 2.5794330486    2.300  2.097  3.6667  2.322    3  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.875e-01 2.972e-01 1.739e-03 2.211e-03 6.290e-03 -1.000 1.537e-02 -0.471 2.087 1.054 -0.038 -0.673 -1.178 -1.928 -2.522 -2.608
0.0152 0.01508 8.90000 2.3011043072 2.5794413076    2.300  2.138  3.6637  2.268    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.849e-01 2.997e-01 1.727e-03 2.261e-03 6.251e-03 -1.000 1.537e-02 -0.576 2.064 0.988 -0.123 -0.768 -1.280 -2.041 -2.644 -2.732
0.0152 0.01508 8.90000 2.3013687134 2.5794494470    2.300  2.180  3.6607  2.215    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.828e-01 3.018e-01 1.718e-03 2.300e-03 6.219e-03 -1.000 1.537e-02 -0.680 2.042 0.922 -0.208 -0.864 -1.383 -2.155 -2.767 -2.856
0.0152 0.01508 8.90000 2.3016259670 2.5794573641    2.300  2.222  3.6577  2.161    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.811e-01 3.035e-01 1.711e-03 2.330e-03 6.195e-03 -1.000 1.537e-02 -0.784 2.026 0.859 -0.290 -0.957 -1.483 -2.268 -2.889 -2.981
0.0152 0.01508 8.90000 2.3018765450 2.5794650738    2.301  2.263  3.6546  2.107    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.798e-01 3.049e-01 1.705e-03 2.353e-03 6.176e-03 -1.000 1.537e-02 -0.887 2.011 0.798 -0.371 -1.049 -1.583 -2.380 -3.010 -3.103
0.0152 0.01508 8.90000 2.3021249771 2.5794727156    2.301  2.305  3.6515  2.053    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.788e-01 3.058e-01 1.701e-03 2.370e-03 6.162e-03 -1.000 1.539e-02 -0.992 1.999 0.737 -0.453 -1.142 -1.684 -2.493 -3.133 -3.228
0.0152 0.01508 8.90000 2.3023626804 2.5794800256    2.301  2.345  3.6484  2.000    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.780e-01 3.066e-01 1.698e-03 2.382e-03 6.152e-03 -1.000 1.541e-02 -1.093 1.990 0.680 -0.530 -1.232 -1.781 -2.603 -3.252 -3.350
0.0152 0.01508 8.90000 2.3026301861 2.5794882500    2.301  2.391  3.6449  1.940    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.072e-01 1.696e-03 2.393e-03 6.144e-03 -1.000 1.539e-02 -1.208 1.957 0.617 -0.620 -1.332 -1.890 -2.726 -3.380 -3.483
0.0152 0.01508 8.90000 2.3028953075 2.5794963989    2.302  2.437  3.6412  1.880    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.772e-01 3.075e-01 1.695e-03 2.397e-03 6.140e-03 -1.000 1.537e-02 -1.324 1.922 0.554 -0.710 -1.432 -1.998 -2.850 -3.509 -3.618
0.0152 0.01508 8.90000 2.3031272888 2.5795035275    2.302  2.479  3.6379  1.825    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.695e-03 2.399e-03 6.139e-03 -1.000 1.540e-02 -1.428 1.891 0.499 -0.789 -1.520 -2.095 -2.960 -3.626 -3.739
0.0152 0.01508 8.90000 2.3033912182 2.5795116358    2.302  2.524  3.6344  1.766    3  0.000  0.368     6.08     4.33     3.18     2.36     1.92  4    -1e-30      0.00 6.770e-01 3.076e-01 1.695e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -1.540 1.855 0.439 -0.875 -1.614 -2.199 -3.079 -3.750 -3.870
0.0152 0.01508 8.90000 2.3035356998 2.5795160736    2.302  2.543  3.6328  1.740    3  0.000  0.368     6.39     4.53     3.33     2.47     2.01  4    -1e-30      0.00 6.770e-01 3.076e-01 1.695e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -1.588 1.839 0.413 -0.911 -1.655 -2.243 -3.130 -3.804 -3.926
0.0152 0.01508 8.90000 2.3036441803 2.5795194051    2.302  2.503  3.6361  1.794    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.695e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -1.488 1.869 0.465 -0.836 -1.571 -2.151 -3.024 -3.692 -3.809
0.0152 0.01508 8.90000 2.3037145138 2.5795215650    2.302  2.465  3.6392  1.844    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -1.393 1.898 0.516 -0.765 -1.492 -2.063 -2.923 -3.586 -3.698
0.0152 0.01508 8.90000 2.3038287163 2.5795250716    2.303  2.419  3.6428  1.905    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -1.276 1.934 0.579 -0.674 -1.392 -1.954 -2.799 -3.456 -3.562
0.0152 0.01508 8.90000 2.3039526939 2.5795288780    2.303  2.380  3.6460  1.957    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -1.179 1.959 0.630 -0.599 -1.308 -1.863 -2.694 -3.347 -3.448
0.0152 0.01508 8.90000 2.3040993214 2.5795333792    2.303  2.340  3.6491  2.009    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -1.080 1.982 0.682 -0.523 -1.222 -1.769 -2.588 -3.234 -3.332
0.0152 0.01508 8.90000 2.3042654991 2.5795384797    2.303  2.300  3.6522  2.061    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -0.980 1.990 0.739 -0.446 -1.133 -1.673 -2.479 -3.116 -3.212
0.0152 0.01508 8.90000 2.3044555187 2.5795443109    2.303  2.261  3.6553  2.113    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -0.881 2.000 0.795 -0.370 -1.046 -1.578 -2.372 -3.000 -3.093
0.0152 0.01508 8.90000 2.3047423363 2.5795531106    2.303  2.211  3.6591  2.178    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -0.758 2.014 0.867 -0.274 -0.935 -1.458 -2.237 -2.854 -2.944
0.0152 0.01508 8.90000 2.3050098419 2.5795613155    2.304  2.170  3.6622  2.231    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -0.656 2.028 0.928 -0.194 -0.844 -1.360 -2.126 -2.734 -2.822
0.0152 0.01508 8.90000 2.3052792549 2.5795695767    2.304  2.130  3.6654  2.285    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.400e-03 6.138e-03 -1.000 1.541e-02 -0.554 2.043 0.989 -0.113 -0.752 -1.260 -2.014 -2.613 -2.699
0.0152 0.01508 8.90000 2.3055353165 2.5795774264    2.304  2.090  3.6684  2.336    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.401e-03 6.137e-03 -1.000 1.541e-02 -0.454 2.062 1.051 -0.032 -0.661 -1.162 -1.905 -2.495 -2.580
0.0152 0.01508 8.90000 2.3057906628 2.5795852522    2.305  2.050  3.6714  2.388    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.401e-03 6.137e-03 -1.000 1.541e-02 -0.356 2.081 1.113 0.048 -0.571 -1.066 -1.797 -2.379 -2.462
0.0152 0.01508 8.90000 2.3060576916 2.5795934339    2.305  2.012  3.6742  2.438    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.401e-03 6.137e-03 -1.000 1.541e-02 -0.260 2.103 1.174 0.127 -0.482 -0.971 -1.692 -2.265 -2.346
0.0152 0.01508 8.90000 2.3063514233 2.5796024313    2.305  1.974  3.6771  2.487    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.401e-03 6.137e-03 -1.000 1.541e-02 -0.164 2.124 1.235 0.206 -0.394 -0.877 -1.587 -2.152 -2.232
0.0152 0.01508 8.90000 2.3066825867 2.5796125721    2.305  1.936  3.6800  2.537    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.401e-03 6.137e-03 -1.000 1.541e-02 -0.069 2.155 1.299 0.284 -0.307 -0.784 -1.483 -2.040 -2.118
0.0152 0.01508 8.90000 2.3070652485 2.5796242857    2.306  1.898  3.6828  2.586    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.401e-03 6.137e-03 -1.000 1.541e-02 0.025 2.196 1.367 0.364 -0.220 -0.691 -1.379 -1.928 -2.004
0.0152 0.01508 8.90000 2.3076481819 2.5796421212    2.306  1.851  3.6863  2.647    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.401e-03 6.137e-03 -1.000 1.541e-02 0.142 2.242 1.448 0.462 -0.112 -0.576 -1.251 -1.789 -1.863
0.0152 0.01508 8.90000 2.3084025383 2.5796651861    2.307  1.805  3.6900  2.708    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.770e-01 3.076e-01 1.694e-03 2.401e-03 6.137e-03 -1.000 1.541e-02 0.257 2.285 1.527 0.557 -0.007 -0.463 -1.125 -1.652 -1.724
0.0152 0.01508 8.90000 2.3095829487 2.5797012432    2.308  1.756  3.6941  2.773    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.769e-01 3.076e-01 1.694e-03 2.402e-03 6.136e-03 -1.000 1.541e-02 0.379 2.332 1.613 0.661 0.108 -0.341 -0.988 -1.504 -1.574
0.0152 0.01508 8.90000 2.3115062714 2.5797599028    2.310  1.714  3.6983  2.833    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.769e-01 3.077e-01 1.694e-03 2.403e-03 6.136e-03 -1.000 1.541e-02 0.486 2.359 1.680 0.748 0.205 -0.236 -0.868 -1.371 -1.439
0.0152 0.01508 8.90000 2.3128302097 2.5798002165    2.312  1.698  3.7001  2.856    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.769e-01 3.077e-01 1.694e-03 2.403e-03 6.135e-03 -1.000 1.541e-02 0.524 2.363 1.702 0.777 0.239 -0.198 -0.823 -1.322 -1.388
0.0152 0.01508 8.90000 2.3304133415 2.5803306287    2.329  1.724  3.7000  2.833    5  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.768e-01 3.078e-01 1.693e-03 2.409e-03 6.130e-03 -1.000 1.540e-02 0.459 2.301 1.638 0.713 0.175 -0.263 -0.888 -1.387 -1.454
0.0152 0.01508 8.90000 2.3557109833 2.5810778049    2.355  1.760  3.7001  2.802    5  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.766e-01 3.080e-01 1.692e-03 2.417e-03 6.122e-03 -1.000 1.539e-02 0.370 2.208 1.548 0.622 0.085 -0.352 -0.978 -1.476 -1.542
0.0152 0.01508 8.90000 2.3835868835 2.5818800451    2.382  1.803  3.7000  2.764    5  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.764e-01 3.083e-01 1.691e-03 2.427e-03 6.113e-03 -1.000 1.538e-02 0.262 2.101 1.441 0.514 -0.022 -0.460 -1.086 -1.584 -1.651
0.0152 0.01508 8.90000 2.4000000954 2.5823423892    2.399  1.830  3.6997  2.739    5  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.762e-01 3.084e-01 1.690e-03 2.432e-03 6.108e-03 -1.000 1.537e-02 0.194 2.038 1.376 0.448 -0.089 -0.528 -1.155 -1.653 -1.720
0.0152 0.01508 8.90000 2.4185786247 2.5828570305    2.418  1.863  3.6991  2.707    5  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.761e-01 3.086e-01 1.689e-03 2.438e-03 6.103e-03 -1.000 1.537e-02 0.112 1.966 1.299 0.369 -0.170 -0.609 -1.239 -1.739 -1.806
0.0152 0.01508 8.90000 2.4479265213 2.5836517176    2.447  1.917  3.6971  2.650    5  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.758e-01 3.088e-01 1.688e-03 2.447e-03 6.094e-03 -1.000 1.537e-02 -0.023 1.868 1.183 0.242 -0.301 -0.744 -1.381 -1.887 -1.955
0.0152 0.01508 8.90000 2.4488410950 2.5836761309    2.448  1.919  3.6970  2.648    5  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.758e-01 3.088e-01 1.688e-03 2.447e-03 6.094e-03 -1.000 1.537e-02 -0.027 1.866 1.179 0.238 -0.305 -0.748 -1.386 -1.892 -1.960
0.0152 0.01508 8.90000 2.4630875587 2.5840537298    2.462  1.952  3.6942  2.606    5  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.757e-01 3.089e-01 1.688e-03 2.451e-03 6.090e-03 -1.000 1.537e-02 -0.111 1.833 1.121 0.168 -0.382 -0.831 -1.478 -1.992 -2.062
0.0152 0.01508 8.90000 2.4762010574 2.5843968869    2.476  1.994  3.6899  2.550    6  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.756e-01 3.090e-01 1.687e-03 2.455e-03 6.086e-03 -1.000 1.537e-02 -0.214 1.810 1.057 0.084 -0.477 -0.934 -1.597 -2.123 -2.195
0.0152 0.01508 8.90000 2.4799871445 2.5844951861    2.479  2.031  3.6855  2.495    6  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.756e-01 3.091e-01 1.687e-03 2.457e-03 6.085e-03 -1.000 1.537e-02 -0.309 1.804 1.006 0.013 -0.560 -1.026 -1.705 -2.244 -2.319
0.0152 0.01508 8.90000 2.4811248779 2.5845246579    2.481  2.078  3.6806  2.429    6  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.756e-01 3.091e-01 1.687e-03 2.457e-03 6.085e-03 -1.000 1.537e-02 -0.425 1.803 0.943 -0.077 -0.665 -1.141 -1.838 -2.391 -2.468
0.0152 0.01508 8.90000 2.4815108776 2.5845346498    2.481  2.120  3.6765  2.370    6  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.091e-01 1.687e-03 2.457e-03 6.085e-03 -1.000 1.537e-02 -0.530 1.799 0.885 -0.159 -0.760 -1.245 -1.957 -2.521 -2.601
0.0152 0.01508 8.90000 2.4816939831 2.5845393884    2.481  2.168  3.6722  2.305    6  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.091e-01 1.687e-03 2.457e-03 6.084e-03 -1.000 1.537e-02 -0.650 1.789 0.817 -0.253 -0.869 -1.362 -2.091 -2.668 -2.750
0.0152 0.01508 8.90000 2.4817676544 2.5845412947    2.481  2.201  3.6693  2.260    6  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.091e-01 1.687e-03 2.457e-03 6.084e-03 -1.000 1.537e-02 -0.733 1.781 0.768 -0.319 -0.944 -1.444 -2.183 -2.768 -2.853
0.0152 0.01508 8.90000 2.4817757607 2.5845415044    2.481  2.206  3.6689  2.255    6  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.091e-01 1.687e-03 2.457e-03 6.084e-03 -1.000 1.537e-02 -0.744 1.780 0.762 -0.327 -0.954 -1.454 -2.196 -2.782 -2.866
0.0152 0.01508 8.90000 2.4818241596 2.5845427567    2.481  2.240  3.6660  2.209    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.091e-01 1.687e-03 2.457e-03 6.084e-03 -1.000 1.537e-02 -0.829 1.773 0.714 -0.393 -1.030 -1.537 -2.289 -2.883 -2.969
0.0152 0.01508 8.90000 2.4818816185 2.5845442433    2.481  2.279  3.6627  2.157    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.091e-01 1.687e-03 2.457e-03 6.084e-03 -1.000 1.537e-02 -0.928 1.764 0.657 -0.470 -1.118 -1.632 -2.398 -3.002 -3.090
0.0152 0.01508 8.90000 2.4820103645 2.5845475741    2.481  2.301  3.6610  2.128    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.091e-01 1.687e-03 2.457e-03 6.084e-03 -1.000 1.537e-02 -0.983 1.756 0.624 -0.514 -1.168 -1.686 -2.458 -3.067 -3.156
0.0152 0.01508 8.90000 2.4822525978 2.5845538397    2.482  2.273  3.6634  2.166    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 3.091e-01 1.687e-03 2.457e-03 6.084e-03 -1.000 1.537e-02 -0.912 1.762 0.665 -0.459 -1.104 -1.617 -2.380 -2.982 -3.070
0.0152 0.01508 8.90000 2.4839379787 2.5845973953    2.483  2.240  3.6662  2.210    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-28      0.00 6.755e-01 3.091e-01 1.687e-03 2.458e-03 6.084e-03 -1.000 1.542e-02 -0.830 1.769 0.711 -0.395 -1.031 -1.538 -2.290 -2.884 -2.970
0.0152 0.01508 8.90000 2.4853839874 2.5846347105    2.485  2.260  3.6645  2.183    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-25      0.00 6.755e-01 3.090e-01 1.687e-03 2.458e-03 6.083e-03 -1.000 1.551e-02 -0.881 1.764 0.682 -0.434 -1.077 -1.587 -2.345 -2.944 -3.032
0.0152 0.01508 8.90000 2.4864277840 2.5846616154    2.486  2.291  3.6620  2.142    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1 -3.61e-13      0.00 6.755e-01 3.089e-01 1.687e-03 2.459e-03 6.083e-03 -1.000 1.557e-02 -0.958 1.755 0.637 -0.495 -1.146 -1.662 -2.430 -3.036 -3.125
0.0152 0.01508 8.90000 2.4873082638 2.5846842904    2.487  2.327  3.6589  2.094    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1 -9.96e-11      0.00 6.755e-01 3.089e-01 1.687e-03 2.459e-03 6.083e-03 -1.000 1.557e-02 -1.048 1.750 0.587 -0.564 -1.226 -1.749 -2.529 -3.144 -3.235
0.0152 0.01508 8.90000 2.4880564213 2.5847035432    2.487  2.364  3.6558  2.045    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-10      0.00 6.755e-01 3.089e-01 1.687e-03 2.459e-03 6.083e-03 -1.000 1.557e-02 -1.141 1.745 0.535 -0.635 -1.308 -1.839 -2.632 -3.256 -3.349
0.0152 0.01508 8.90000 2.4887146950 2.5847204720    2.488  2.402  3.6528  1.995    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-10      0.00 6.755e-01 3.089e-01 1.687e-03 2.459e-03 6.082e-03 -1.000 1.557e-02 -1.236 1.736 0.482 -0.708 -1.392 -1.930 -2.735 -3.368 -3.463
0.0152 0.01508 8.90000 2.4892973900 2.5847354485    2.488  2.441  3.6496  1.943    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-10      0.00 6.755e-01 3.089e-01 1.687e-03 2.459e-03 6.082e-03 -1.000 1.557e-02 -1.332 1.713 0.432 -0.783 -1.477 -2.021 -2.839 -3.477 -3.577
0.0152 0.01508 8.90000 2.4898130894 2.5847486964    2.489  2.479  3.6464  1.892    7  0.000  0.370     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-10      0.00 6.755e-01 3.089e-01 1.687e-03 2.460e-03 6.082e-03 -1.000 1.557e-02 -1.428 1.692 0.383 -0.856 -1.559 -2.111 -2.942 -3.586 -3.690
0.0152 0.01508 8.90000 2.4902632236 2.5847602548    2.489  2.518  3.6412  1.833    7  0.000  0.370     5.54     3.91     2.89     2.13     1.74  4 -2.54e-10      0.00 6.755e-01 3.090e-01 1.687e-03 2.460e-03 6.082e-03 -1.000 1.557e-02 -1.524 1.714 0.359 -0.914 -1.633 -2.198 -3.050 -3.704 -3.815
0.0152 0.01508 8.90000 2.4906599522 2.5847704379    2.489  2.556  3.6381  1.783    7  0.000  0.370     6.11     4.28     3.16     2.33     1.90  4 -3.06e-10      0.00 6.755e-01 3.090e-01 1.687e-03 2.460e-03 6.082e-03 -1.000 1.557e-02 -1.619 1.686 0.308 -0.986 -1.713 -2.286 -3.151 -3.811 -3.926
0.0152 0.01508 8.90000 2.4910182953 2.5847796325    2.490  2.593  3.6351  1.733    7  0.000  0.370     6.74     4.69     3.44     2.54     2.07  4 -3.66e-10      0.00 6.755e-01 3.090e-01 1.687e-03 2.460e-03 6.082e-03 -1.000 1.557e-02 -1.713 1.656 0.257 -1.058 -1.792 -2.373 -3.251 -3.916 -4.037
0.0152 0.01508 8.90000 2.4913468361 2.5847880598    2.490  2.631  3.6320  1.683    7  0.000  0.370     7.43     5.13     3.75     2.78     2.26  4 -4.37e-10      0.00 6.755e-01 3.090e-01 1.686e-03 2.460e-03 6.082e-03 -1.000 1.557e-02 -1.807 1.626 0.207 -1.129 -1.871 -2.459 -3.351 -4.021 -4.147
0.0152 0.01508 8.90000 2.4916510582 2.5847958610    2.490  2.669  3.6279  1.629    7  0.000  0.369     8.26     5.66     4.11     3.05     2.49  4 -5.24e-10      0.00 6.755e-01 3.090e-01 1.686e-03 2.461e-03 6.082e-03 -1.000 1.557e-02 -1.901 1.616 0.169 -1.190 -1.942 -2.543 -3.452 -4.131 -4.264
0.0152 0.01508 8.90000 2.4919326305 2.5848030794    2.490  2.706  3.6245  1.578    7  0.000  0.369     9.12     6.20     4.49     3.34     2.72  4 -6.24e-10      0.00 6.755e-01 3.090e-01 1.685e-03 2.462e-03 6.082e-03 -1.000 1.557e-02 -1.995 1.590 0.124 -1.256 -2.016 -2.627 -3.552 -4.236 -4.376
0.0152 0.01508 8.90000 2.4921944141 2.5848097888    2.490  2.743  3.6209  1.527    7  0.000  0.369    10.10     6.81     4.91     3.65     2.98  4 -7.48e-10      0.00 6.755e-01 3.090e-01 1.683e-03 2.464e-03 6.081e-03 -1.000 1.557e-02 -2.088 1.568 0.080 -1.319 -2.088 -2.710 -3.651 -4.342 -4.489
0.0152 0.01508 8.90000 2.4924385548 2.5848160446    2.490  2.780  3.6177  1.477    7  0.000  0.369    11.12     7.45     5.35     3.98     3.25  4 -8.86e-10      0.00 6.755e-01 3.090e-01 1.682e-03 2.465e-03 6.081e-03 -1.000 1.557e-02 -2.180 1.555 0.037 -1.381 -2.159 -2.792 -3.748 -4.448 -4.599
0.0152 0.01508 8.90000 2.4926688671 2.5848219448    2.490  2.816  3.6147  1.429    7  0.000  0.368    12.22     8.12     5.81     4.33     3.54  4 -1.05e-09      0.00 6.755e-01 3.090e-01 1.680e-03 2.467e-03 6.081e-03 -1.000 1.557e-02 -2.270 1.561 -0.004 -1.439 -2.230 -2.876 -3.846 -4.553 -4.709
0.0152 0.01508 8.90000 2.4928882122 2.5848275629    2.490  2.852  3.6117  1.382    7  0.000  0.368    13.42     8.85     6.31     4.71     3.85  4 -1.24e-09      0.00 6.755e-01 3.090e-01 1.679e-03 2.469e-03 6.081e-03 -1.000 1.557e-02 -2.359 1.569 -0.042 -1.496 -2.299 -2.957 -3.942 -4.658 -4.818
0.0152 0.01508 8.90000 2.4931008816 2.5848330088    2.490  2.887  3.6087  1.334    7  0.000  0.368    14.71     9.64     6.85     5.12     4.18  4 -1.47e-09      0.00 6.755e-01 3.090e-01 1.678e-03 2.471e-03 6.081e-03 -1.000 1.557e-02 -2.447 1.576 -0.079 -1.550 -2.366 -3.038 -4.036 -4.761 -4.925
0.0152 0.01508 8.90000 2.4933116436 2.5848384049    2.490  2.922  3.6058  1.288    7  0.000  0.367    16.13    10.49     7.42     5.55     4.54  4 -1.72e-09      0.00 6.755e-01 3.090e-01 1.676e-03 2.472e-03 6.081e-03 -1.000 1.557e-02 -2.534 1.583 -0.114 -1.602 -2.430 -3.117 -4.130 -4.863 -5.032
